,Date,BTC,BCH,LTC,ETH,EUR,CHF,GBP,RUB,YEN,SEK,Gold,Silver,Palladium,Platinum,OIL,MSCI,FTSE 100,NASDAQ,DAX,SMI
711,21.01.2019,3520.42,120.98,30.65,116.71,1.1364,0.997,1.2890000000000001,66.36,109.66,9.0115,1279.53,15.22,1361.5,791.0,62.19,2000.18,6968.33,,11176.12,9004.89
712,20.01.2019,3518.43,128.09,30.87,119.46,,,,,,,,,,,,,,,,
713,19.01.2019,3702.91,128.09,30.87,119.46,,,,,,,,,,,,,,,,
714,18.01.2019,3611.63,128.09,30.87,119.46,1.1361,0.9955,1.2873,66.1686,109.76,9.0253,1281.11,15.32,1376.5,797.5,62.23,1976.57,6834.92,6771.522,11001.31,8985.93
715,17.01.2019,3624.11,125.15,31.97,124.28,1.1395,0.9941,1.2984,66.3225,109.23,9.0189,1291.4,15.52,1396.0,805.0,59.49,1966.27,6862.68,6646.188,10852.5,8835.78
716,16.01.2019,3602.51,126.81,31.28,122.29,1.1397,0.99,1.2881,66.2718,109.08,8.9986,1293.4399,15.589,1359.0,804.5,59.45,1963.08,6895.02,6677.378000000001,10940.36,8854.05
717,15.01.2019,3568.13,125.0,31.24,120.29,1.1414,0.9878,1.2858,66.999,108.66,8.9659,1289.24,15.577,1318.0,793.5,58.29,1947.86,6855.02,6571.145,10962.95,8831.0
718,14.01.2019,3662.42,127.15,32.73,127.9,1.1474,0.9807,1.2863,67.007,108.16,8.9464,1291.6899,15.649000000000001,1322.99,799.5,58.44,1956.95,6918.18,6536.369000000001,10820.85,8772.52
719,13.01.2019,3517.41,129.94,33.38,128.01,,,,,,,,,,,,,,,,
720,12.01.2019,3628.41,129.94,33.38,128.01,,,,,,,,,,,,,,,,
721,11.01.2019,3649.78,129.94,33.38,128.01,1.1467,0.9840000000000001,1.2841,66.8797,108.54,8.9277,1287.5,15.597999999999999,1318.0,810.5,58.88,1956.28,6942.87,6579.891,10949.13,8841.2
722,10.01.2019,3627.6,133.59,33.34,126.91,1.1498,0.9842,1.2747,66.846,108.42,8.9035,1286.3199,15.561,1321.95,819.8,60.31,1952.68,6906.63,6551.052,10843.89,8640.24
723,09.01.2019,3999.29,157.89,39.9,152.78,1.1541,0.9743,1.2788,66.604,108.16,8.8664,1293.05,15.742,1326.5,824.7,59.25,1935.62,6861.6,6576.54,10884.75,8661.43
724,08.01.2019,3995.62,158.24,38.96,153.04,1.1440000000000001,0.9811,1.2717,66.8855,108.73,8.9277,1284.85,15.652000000000001,1315.99,814.5,56.7,1920.23,6810.88,6555.91,10750.19,8560.33
725,07.01.2019,4009.0,160.23,37.9,150.56,1.1474,0.9795,1.2778,66.6486,108.7,8.8945,1288.63,15.642999999999999,1299.5,822.2,56.69,1904.1,6837.42,6434.549,10814.39,8616.18
726,06.01.2019,4055.0,159.5,32.26,153.85,,,,,,,,,,,,,,,,
727,05.01.2019,3835.61,159.5,32.26,153.85,,,,,,,,,,,,,,,,
728,04.01.2019,3831.29,159.5,32.26,153.85,1.1393,0.9863,1.2726,67.6486,108.52,8.9578,1284.83,15.690999999999999,1300.74,822.5,55.23,1853.69,6692.66,6250.054,10533.94,8493.84
729,03.01.2019,3791.3,159.95,31.45,147.98,1.1392,0.9864,1.2631,68.6917,107.65,9.0009,1293.61,15.735,1263.49,798.3,53.12,1883.14,6734.23,6274.759,10467.11,8391.9
730,02.01.2019,3885.83,166.5,32.98,154.41,1.1342,0.99,1.2607,69.001,108.87,9.0159,1284.74,15.513,1254.99,794.4,53.95,1885.13,6728.13,6198.675,10477.77,
731,01.01.2019,3717.58,159.1,32.4,143.35,1.1462,0.9814,1.2751,69.68,109.71,8.8695,1282.17,15.443,1264.0,791.5,,1885.41,,,,
732,31.12.2018,3810.7,155.0,29.42,135.2,1.1469,0.9814,1.2757,69.68,109.56,8.8524,1282.73,15.48,1261.3,791.74,,1871.36,6733.97,6354.845,,
733,30.12.2018,3816.63,170.43,33.3,134.46,,,,,,,,,,,,,,,,
734,29.12.2018,3909.15,170.43,33.3,134.46,,,,69.7772,,,,,,,,,,,,
735,28.12.2018,3890.8,170.43,33.3,134.46,1.1436,0.9841,1.2705,69.4365,110.26,8.9638,1280.67,15.34,1253.5,789.4,50.51,1862.93,6584.68,6326.619000000001,10452.02,8282.01
736,27.12.2018,3586.49,149.45,27.74,115.4,1.1429,0.9875,1.2642,69.46,110.99,9.0069,1275.13,15.21,1275.0,796.0,51.43,1848.17,6685.99,6168.6,10607.42,8470.2
737,26.12.2018,3775.11,171.48,29.97,132.7,1.1351,0.9956,1.2632,68.6547,111.35,9.1014,1266.9,15.032,1254.7,794.6,,1795.99,,5969.075,,
738,25.12.2018,3924.1,167.32,30.69,135.0,1.1361,0.9836,1.2684,68.6445,110.27,9.0533,,,,,,1802.6,,,,
739,24.12.2018,4067.8,184.13,34.92,142.14,1.1399,0.9858,1.2722,68.5775,110.43,9.0442,1268.49,14.73,1246.2,782.5,,1833.04,6721.17,5994.079000000001,,
740,23.12.2018,4093.5,187.21,30.15,107.84,,,,,,,,,,,,,,,,
741,22.12.2018,3883.22,187.21,30.15,107.84,,,,,,,,,,,,,,,,
742,21.12.2018,3846.8,187.21,30.15,107.84,1.1367,0.995,1.263,68.8825,111.21,9.0413,1255.92,14.6,1231.5,786.9,51.87,1864.58,6711.93,6293.054,10573.08,8406.04
743,20.12.2018,3992.15,188.92,31.99,114.08,1.1444,0.9878,1.2655,68.26899999999999,111.28,8.9746,1259.76,14.76,1264.5,793.6,52.78,1890.53,6765.94,6312.72,10621.18,8403.95
744,19.12.2018,3663.9,125.46,28.64,98.81,1.1375,0.9944,1.2607,67.416,112.47,9.0951,1243.01,14.597000000000001,1260.0,786.1,55.54,1908.58,6701.59,6480.314,10777.42,8535.8
745,18.12.2018,3533.44,99.1,29.43,93.82,1.1361,0.9925,1.2644,67.4045,112.51,9.0685,1249.29,14.639000000000001,1243.74,786.99,55.2,1914.53,6773.24,6503.12,10744.28,8578.67
746,17.12.2018,3491.15,88.04,28.86,93.88,1.1346,0.9928,1.2625,66.6955,112.82,9.0571,1245.8199,14.66,1258.24,793.5,57.53,1942.95,6845.17,6570.995,10852.99,8697.23
747,16.12.2018,3198.1,76.65,22.56,81.77,,,,,,,,,,,,,,,,
748,15.12.2018,3201.3,76.65,22.56,81.77,,,,,,,,,,,,,,,,
749,14.12.2018,3157.98,76.65,22.56,81.77,1.1307,0.9976,1.2583,66.7611,113.37,9.0587,1238.12,14.565999999999999,1237.6,787.01,58.5,1975.03,6877.5,6679.906,10809.58,8755.45
750,13.12.2018,3254.95,88.58,22.86,84.33,1.1361,0.9940000000000001,1.2655,66.2399,113.62,9.0551,1242.06,14.759,1260.24,792.99,58.97,1975.5,6880.19,6805.698,10978.68,8876.1
751,12.12.2018,3439.68,97.39,24.44,89.99,1.1368,0.9935,1.2629,66.366,113.27,9.0855,1245.4,14.73,1261.55,798.5,59.96,1954.22,6806.94,6800.552,10832.04,8725.72
752,11.12.2018,3372.55,96.9,23.42,87.89,1.1314,0.9933,1.2484,66.3895,113.37,9.088,1242.85,14.53,1243.49,781.74,59.75,1952.34,6721.54,6782.406,10711.4,8634.45
753,10.12.2018,3390.7,101.33,24.2,89.06,1.1355,0.9903,1.2559,66.6845,113.33,9.0922,1244.51,14.527999999999999,1217.5,785.2,60.31,1964.67,6778.11,6603.361999999999,10726.17,8697.01
754,09.12.2018,3556.52,103.98,24.87,92.89,,,,,,,,,,,,,,,,
755,08.12.2018,3273.24,103.98,24.87,92.89,,,,,,,,,,,,,,,,
756,07.12.2018,3389.11,103.98,24.87,92.89,1.1376,0.9903,1.2726,66.384,112.72,9.0404,1247.71,14.617,1224.0,789.74,61.73,1990.42,6704.05,6806.633000000001,10876.34,8733.49
757,06.12.2018,3593.4,111.74,27.89,95.05,1.1374,0.9926,1.2782,66.8475,112.66,8.9865,1237.61,14.472000000000001,1209.45,787.0,57.85,2008.9,6921.84,6652.13,11053.58,8873.28
758,05.12.2018,3720.88,133.71,29.07,101.71,1.1344,0.9974,1.2731,66.5,113.19,8.9769,1237.48,14.504000000000001,1243.5,800.4,61.42,2016.34,7022.76,,11204.32,8999.59
759,04.12.2018,3898.23,146.95,30.7,108.71,1.1344,0.9973,1.2718,66.8325,112.77,9.0178,1238.16,14.515999999999998,1233.15,803.5,61.24,2066.62,7062.41,7026.807,11429.82,9105.99
760,03.12.2018,3879.82,157.12,31.55,108.35,1.1352,0.9976,1.2722,66.4555,113.65,9.0117,1231.0,14.37,1203.5,806.4,60.01,2042.05,6980.24,7106.84,11534.75,9159.34
761,02.12.2018,4102.64,,,,,,,,,,,,,,,,,,,
762,01.12.2018,4172.3,,,,,,,,,,,,,,,,,,,
763,30.11.2018,3929.55,168.86,31.37,115.25,1.1315,0.9987,1.2751,67.06,113.46,9.105,1221.88,14.171,1178.02,797.7,57.55,2034.0,7038.95,6902.236,11311.66,9009.83
764,29.11.2018,4181.1,175.98,33.46,119.51,1.1391,0.9957,1.2792,66.244,113.47,9.0648,1223.61,14.304,1181.0,817.0,57.88,2034.0,7004.52,6890.835999999999,11377.21,8965.07
765,28.11.2018,4232.29,188.17,34.41,122.78,1.1366,0.9936,1.2824,67.05,113.68,9.0358,1221.03,14.32,1184.1,820.99,57.56,2000.0,7016.85,6756.1269999999995,11355.8,8935.67
766,27.11.2018,3767.31,174.95,30.76,103.84,1.1288,0.9987,1.2747,67.0795,113.77,9.1056,1214.31,14.139000000000001,1150.5,829.99,59.17,1998.0,7036.0,6639.388000000001,11380.79,8933.92
767,26.11.2018,3661.11,176.9,29.06,106.51,1.1326,0.9983,1.2833,67.122,113.59,9.0928,1222.28,14.228,1140.99,839.74,59.29,1974.0,6952.86,6616.79,11315.9,8897.49
768,25.11.2018,3672.52,178.95,30.31,100.94,,,,,,,,,,,,,,,,
769,24.11.2018,3825.7,174.01,28.54,123.16,,,,,,,,,,,,,,,,
770,23.11.2018,4261.68,202.22,31.7,120.19,1.1340000000000001,0.9965,1.2812,66.1775,112.94,9.0914,1222.44,14.24,1119.0,838.5,56.83,1984.0,6960.32,6525.015,11146.55,8769.03
771,22.11.2018,4428.7,205.01,31.19,134.57,1.1407,0.9943,1.2876,65.5896,112.93,9.0394,1226.7,14.48,1153.0,843.7,60.25,1984.0,7050.23,,11216.29,8817.86
772,21.11.2018,4450.0,230.14,34.21,130.79,1.1383,0.9947,1.2775,65.7137,113.05,9.0413,1225.9399,14.49,1148.0,840.5,60.79,1974.0,6947.92,6608.118,11138.25,8777.95
773,20.11.2018,4341.75,260.56,32.3,130.76,1.137,0.9948,1.2786,66.1258,112.75,9.0922,1221.16,14.312999999999999,1140.35,837.99,60.64,2009.0,7000.89,6475.684,11157.65,8771.31
774,19.11.2018,4778.57,323.34,35.73,147.27,1.1451,0.9935,1.2849,65.605,112.54,9.0012,1223.98,14.422,1161.75,853.1,63.28,2032.0,7013.88,6832.2519999999995,11384.0,8957.61
775,18.11.2018,5527.59,385.95,41.81,177.32,,,,,,,,,,,,,,,,
776,17.11.2018,5484.11,390.4,41.44,171.95,,,,,,,,,,,,,,,,
777,16.11.2018,5448.47,385.74,41.75,174.85,1.1418,0.9997,1.2837,65.925,112.82,9.0042,1221.39,14.41,1177.3,843.24,64.13,2026.0,7038.01,6823.026999999999,11425.8,8951.17
778,15.11.2018,5468.88,391.84,43.4,177.21,1.1326,1.0069,1.2774,65.86,113.62,9.0624,1212.91,14.286,1156.7,841.1,64.45,2015.0,7033.79,6750.628000000001,11447.84,8930.15
779,14.11.2018,5591.8,427.82,42.67,175.92,1.1308,1.0056,1.2994,67.0715,113.61,9.0837,1210.84,14.132,1124.22,834.6,63.72,2027.0,7053.76,6896.195,11394.75,8965.39
780,13.11.2018,6283.93,502.7,48.8,203.49,1.1289,1.0068,1.2971,68.0517,113.8,9.0526,1201.96,13.999,1110.24,834.74,64.54,2027.0,7053.08,6858.589,11374.11,9015.2
781,12.11.2018,6308.0,507.65,50.15,210.41,1.1217,1.0107,1.2847,67.8458,113.83,9.1472,1200.58,13.96,1095.5,840.7,68.9,2060.0,7105.34,6990.369000000001,11591.59,9097.2
782,11.11.2018,6403.0,527.61,50.65,209.73,,,,,,,,,,,,,,,,
783,10.11.2018,6370.44,551.02,51.75,210.61,,,,,,,,,,,,,,,,
784,09.11.2018,6324.04,538.41,51.44,211.27,1.1334,1.0053,1.2974,67.915,113.82,9.0785,1209.21,14.155,1116.3,849.0,68.1,2079.0,7140.68,7095.448,11489.19,9056.38
785,08.11.2018,6420.0,570.85,52.0,211.99,1.1362,1.0059,1.3061,66.89,114.06,9.0182,1223.5,14.41,1124.15,864.1,68.38,2082.0,7117.28,7176.193,11629.0,9073.83
786,07.11.2018,6502.1,612.38,53.78,216.96,1.1424,1.0021,1.3124,66.1988,113.51,9.0239,1225.7,14.568,1133.6,872.6,69.19,2050.0,7040.68,7068.503000000001,11542.09,9014.56
787,06.11.2018,6423.65,626.22,55.78,218.24,1.1426,1.0024,1.3097,66.0475,113.42,9.0419,1226.41,14.532,1115.9,867.5,69.73,2041.0,7103.84,6939.133000000001,11518.17,9030.98
788,05.11.2018,6402.69,556.51,53.34,207.18,1.1406,1.0043,1.304,66.039,113.18,9.0564,1230.91,14.63,1132.49,863.8,71.77,2037.0,7094.12,6946.153,11522.33,8993.05
789,04.11.2018,6414.27,564.44,53.99,199.92,,,,,,,,,,,,,,,,
790,03.11.2018,6338.58,475.91,50.58,198.79,,,,,,,,,,,,,,,,
791,02.11.2018,,458.9,51.02,199.71,1.1385,1.0034,1.297,66.1148,113.18,9.0585,1232.48,14.713,1116.0,867.0,70.2,2041.0,7114.66,7042.3009999999995,11636.37,9065.14
792,01.11.2018,,422.32,50.05,196.69,1.1407,1.0019,1.3009,65.6511,112.7,9.0415,1232.8,14.74,1093.5,856.5,70.54,2021.0,7128.1,6980.7880000000005,11419.61,9005.31
793,31.10.2018,,,,,1.131,1.0084,1.2765,65.865,112.93,9.1656,,,,,,,,,,
794,30.10.2018,,,,,1.1344,1.0049,1.2704,65.457,113.08,9.1739,,,,,,,,,,
795,29.10.2018,,,,,1.1371,1.0016,1.2791,65.8128,112.36,9.1487,,,,,,,,,,
796,26.10.2018,,,,,1.1401,0.9968,1.2831,65.6855,111.89,9.1317,,,,,,,,,,
797,25.10.2018,,,,,1.1374,0.9995,1.2815,65.595,112.4,9.1115,,,,,,,,,,
798,24.10.2018,,,,,1.1391,0.9978,1.288,65.6338,112.25,9.1237,,,,,,,,,,
799,23.10.2018,,,,,1.1469,0.9947,1.2982,65.5013,112.43,9.0242,,,,,,,,,,
800,22.10.2018,,,,,1.1463,0.9958,1.2961,65.1875,112.8,8.9996,,,,,,,,,,
801,19.10.2018,,,,,1.1513,0.9963,1.307,65.4632,112.54,8.9877,,,,,,,,,,
802,18.10.2018,,,,,1.1452,0.9955,1.3017,65.79,112.18,9.0408,,,,,,,,,,
803,17.10.2018,,,,,1.1499,0.9952,1.3113,65.5075,112.64,8.9639,,,,,,,,,,
804,16.10.2018,,,,,1.1573,0.9906,1.3184,65.3488,112.25,8.9035,,,,,,,,,,
805,15.10.2018,,,,,1.1577,0.9868,1.315,65.63,111.76,8.9516,,,,,,,,,,
806,12.10.2018,,,,,1.1562,0.9913,1.3154,66.035,112.19,8.9597,,,,,,,,,,
807,11.10.2018,,,,,1.1593,0.9893,1.3233,66.2888,112.16,8.9726,,,,,,,,,,
808,10.10.2018,,,,,1.1518,0.9899,1.3194,66.8675,112.27,9.1422,,,,,,,,,,
809,09.10.2018,,,,,1.1489,0.9917,1.3142,66.2175,112.94,9.1036,,,,,,,,,,
810,08.10.2018,,,,,1.149,0.9925,1.3088,66.5814,113.23,9.0848,,,,,,,,,,
811,05.10.2018,,,,,1.1523,0.9916,1.3122,66.62,113.7,9.0635,,,,,,,,,,
812,04.10.2018,,,,,1.1513,0.9916,1.3018,66.9785,113.9,9.0577,,,,,,,,,,
813,03.10.2018,,,,,1.1476,0.9922,1.2938,65.8775,114.53,9.0517,,,,,,,,,,
814,02.10.2018,,,,,1.1546,0.9838,1.2977,65.4388,113.66,9.0068,,,,,,,,,,
815,01.10.2018,,,,,1.1576,0.9837,1.3041,64.9996,113.91,8.9442,,,,,,,,,,
816,28.09.2018,,,,,1.1608,0.9819,1.3028,65.5748,113.68,8.8872,,,,,,,,,,
817,27.09.2018,,,,,1.1639,0.9771,1.308,65.594,113.36,8.8546,,,,,,,,,,
818,26.09.2018,,,,,1.1738,0.9657,1.3168,65.865,112.72,8.8093,,,,,,,,,,
819,25.09.2018,,,,,1.1771,0.9649,1.3181,65.821,112.97,8.8071,,,,,,,,,,
820,24.09.2018,,,,,1.1746,0.9646,1.3119,65.88,112.79,8.7977,,,,,,,,,,
821,21.09.2018,,,,,1.1749,0.9584,1.3076,66.4405,112.56,8.7852,,,,,,,,,,
822,20.09.2018,,,,,1.1775,0.9587,1.3265,66.3264,112.48,8.7719,,,,,,,,,,
823,19.09.2018,,,,,1.1672,0.9671,1.3142,66.6862,112.27,8.8673,,,,,,,,,,
824,18.09.2018,,,,,1.1665,0.9644,1.3147,67.285,112.35,8.9076,,,,,,,,,,
825,17.09.2018,,,,,1.1683,0.9624,1.3156,68.0695,111.83,8.91,,,,,,,,,,
826,14.09.2018,,,,,1.1628,0.9673,1.3066,68.017,112.04,9.0512,,,,,,,,,,
827,13.09.2018,,,,,1.1688,0.9653,1.3105,68.1923,111.92,8.9515,,,,,,,,,,
828,12.09.2018,,,,,1.1624,0.9704,1.3046,68.9448,111.25,8.9798,,,,,,,,,,
829,11.09.2018,,,,,1.1605,0.972,1.3033,69.3782,111.62,9.0393,,,,,,,,,,
830,10.09.2018,,,,,1.1592,0.9749,1.3025,70.52,111.11,9.0667,,,,,,,,,,
831,07.09.2018,,,,,1.1551,0.9691,1.2921,69.874,111.05,9.057,,,,,,,,,,
832,06.09.2018,,,,,1.1621,0.965,1.2930000000000001,69.1966,110.74,9.1049,,,,,,,,,,
833,05.09.2018,,,,,1.1629,0.9717,1.2902,68.191,111.52,9.0527,,,,,,,,,,
834,04.09.2018,,,,,1.1581,0.9742,1.2854,68.0695,111.44,9.0857,,,,,,,,,,
835,03.09.2018,,,,,1.1623,0.9691,1.287,67.9254,111.07,9.0927,,,,,,,,,,
836,31.08.2018,,,,,1.1599,0.9686,1.2961,67.4715,111.02,9.1474,,,,,,,,,,
837,30.08.2018,,,,,1.167,0.9689,1.3008,68.2039,110.96,9.1165,,,,,,,,,,
838,29.08.2018,,,,,1.1706,0.9705,1.3024,67.8575,111.65,9.1362,,,,,,,,,,
839,28.08.2018,,,,,1.1693,0.9762,1.2875,67.8655,111.18,9.1373,,,,,,,,,,
840,27.08.2018,,,,,1.1677,0.9795,1.2891,67.383,111.08,9.0921,,,,,,,,,,
841,24.08.2018,,,,,1.1621,0.9831,1.2843,67.0485,111.22,9.1248,,,,,,,,,,
842,23.08.2018,,,,,1.1537,0.986,1.281,68.2175,111.28,9.1411,,,,,,,,,,
843,22.08.2018,,,,,1.1596,0.9829,1.2909,68.033,110.54,9.0628,,,,,,,,,,
844,21.08.2018,,,,,1.1569,0.9851,1.2899,67.188,110.29,9.0931,,,,,,,,,,
845,20.08.2018,,,,,1.1479,0.9913,1.2796,66.956,110.06,9.1515,,,,,,,,,,
846,17.08.2018,,,,,1.1437,0.9957,1.275,66.9725,110.49,9.1511,,,,,,,,,,
847,16.08.2018,,,,,1.1375,0.9966,1.2717,66.8205,110.88,9.1884,,,,,,,,,,
848,15.08.2018,,,,,1.1343,0.9934,1.2696,67.262,110.73,9.2037,,,,,,,,,,
849,14.08.2018,,,,,1.1342,0.9940000000000001,1.2723,66.2715,111.14,9.1425,,,,,,,,,,
850,13.08.2018,,,,,1.1408,0.9932,1.2766,67.7653,110.71,9.1165,,,,,,,,,,
851,10.08.2018,,,,,1.141,0.9952,1.2767,67.6759,110.92,9.1204,,,,,,,,,,
852,09.08.2018,,,,,1.1526,0.9932,1.2822,66.64,111.07,9.0068,,,,,,,,,,
853,08.08.2018,,,,,1.161,0.9932,1.2879,65.569,110.97,8.9476,,,,,,,,,,
854,07.08.2018,,,,,1.1597,0.9953,1.2937,63.465,111.37,8.9118,,,,,,,,,,
855,06.08.2018,,,,,1.1553,0.9964,1.2941,63.727,111.4,8.9352,,,,,,,,,,
856,03.08.2018,,,,,1.1567,0.9941,1.3005,63.2975,111.25,8.9133,,,,,,,,,,
857,02.08.2018,,,,,1.1582,0.9949,1.3017,63.3275,111.65,8.8919,,,,,,,,,,
858,01.08.2018,,,,,1.1658,0.9919,1.3124,63.0025,111.71,8.8054,,,,,,,,,,
859,31.07.2018,,,,,1.1691,0.9901,1.3124,62.496,111.86,8.7891,,,,,,,,,,
860,30.07.2018,,,,,1.1704,0.9881,1.3131,62.218,111.06,8.7506,,,,,,,,,,
861,27.07.2018,,,,,1.1656,0.9943,1.3103,62.7395,111.03,8.8393,,,,,,,,,,
862,26.07.2018,,,,,1.1641,0.9940000000000001,1.3107,62.9277,111.22,8.8106,,,,,,,,,,
863,25.07.2018,,,,,1.1728,0.9917,1.3187,62.783,110.97,8.7554,,,,,,,,,,
864,24.07.2018,,,,,1.1684,0.9935,1.3143,63.302,111.19,8.8149,,,,,,,,,,
865,23.07.2018,,,,,1.169,0.9923,1.3101,63.04600000000001,111.33,8.8578,,,,,,,,,,
866,20.07.2018,,,,,1.1718,0.9924,1.3132,63.422,111.39,8.8531,,,,,,,,,,
867,19.07.2018,,,,,1.1641,0.9990000000000001,1.3012,63.5784,112.45,8.912,,,,,,,,,,
868,18.07.2018,,,,,1.1638,0.9987,1.3068,62.9918,112.83,8.8648,,,,,,,,,,
869,17.07.2018,,,,,1.1659,1.0,1.3112,62.6115,112.85,8.8388,,,,,,,,,,
870,16.07.2018,,,,,1.1709,0.9966,1.3233,62.2792,112.28,8.8234,,,,,,,,,,
871,13.07.2018,,,,,1.1685,1.0016,1.3232,62.533,112.36,8.882,,,,,,,,,,
872,12.07.2018,,,,,1.1671,1.0022,1.3204,62.2405,112.55,8.8687,,,,,,,,,,
873,11.07.2018,,,,,1.1672,0.9958,1.3203,62.3925,112.0,8.8213,,,,,,,,,,
874,10.07.2018,,,,,1.1742,0.9918,1.3274,61.783,110.98,8.7388,,,,,,,,,,
875,09.07.2018,,,,,1.1749,0.9913,1.3257,62.3825,110.84,8.7245,,,,,,,,,,
876,06.07.2018,,,,,1.1745,0.9897,1.3283,62.9147,110.45,8.7218,,,,,,,,,,
877,05.07.2018,,,,,1.1689,0.993,1.3225,63.085,110.61,8.7649,,,,,,,,,,
878,04.07.2018,,,,,1.1654,0.9924,1.3230000000000002,63.273,110.45,8.7876,,,,,,,,,,
879,03.07.2018,,,,,1.1655,0.9923,1.3191,63.125,110.58,8.8283,,,,,,,,,,
880,02.07.2018,,,,,1.1639,0.9934,1.3141,63.396,110.89,8.964,,,,,,,,,,
881,29.06.2018,,,,,1.1683,0.9902,1.3207,62.7855,110.66,8.9465,,,,,,,,,,
882,28.06.2018,,,,,1.1567,0.9972,1.3076,62.8015,110.48,9.017999999999999,,,,,,,,,,
883,27.06.2018,,,,,1.1552,0.997,1.311,63.1861,110.25,8.9747,,,,,,,,,,
884,26.06.2018,,,,,1.1645,0.9904,1.3226,62.9925,110.05,8.8811,,,,,,,,,,
885,25.06.2018,,,,,1.1702,0.9868,1.3274,62.738,109.76,8.8465,,,,,,,,,,
886,22.06.2018,,,,,1.1655,0.9878,1.3268,62.925,109.96,8.8522,,,,,,,,,,
887,21.06.2018,,,,,1.1601,0.9916,1.325,63.6365,109.98,8.8908,,,,,,,,,,
888,20.06.2018,,,,,1.157,0.9959,1.3171,63.5755,110.35,8.8819,,,,,,,,,,
889,19.06.2018,,,,,1.1588,0.9939,1.3178,63.8233,110.04,8.8944,,,,,,,,,,
890,18.06.2018,,,,,1.1622,0.995,1.3242,63.361999999999995,110.54,8.8142,,,,,,,,,,
891,15.06.2018,,,,,1.1607,0.9974,1.3283,63.1309,110.66,8.7824,,,,,,,,,,
892,14.06.2018,,,,,1.1567,0.9968,1.3261,62.54,110.62,8.7405,,,,,,,,,,
893,13.06.2018,,,,,1.1789,0.9855,1.3374,62.4477,110.32,8.606,,,,,,,,,,
894,12.06.2018,,,,,1.1743,0.9866,1.337,63.0426,110.36,8.6427,,,,,,,,,,
895,11.06.2018,,,,,1.1782,0.9851,1.3373,62.7727,110.02,8.6609,,,,,,,,,,
896,08.06.2018,,,,,1.1766,0.985,1.341,62.276,109.53,8.7066,,,,,,,,,,
897,07.06.2018,,,,,1.1797,0.9804,1.3419999999999999,62.3906,109.69,8.6978,,,,,,,,,,
898,06.06.2018,,,,,1.1773,0.9861,1.3411,61.7855,110.16,8.7321,,,,,,,,,,
899,05.06.2018,,,,,1.1717,0.9844,1.3394,62.128,109.78,8.75,,,,,,,,,,
900,04.06.2018,,,,,1.1698,0.9876,1.3311,62.0535,109.8,8.756,,,,,,,,,,
901,01.06.2018,,,,,1.166,0.988,1.3347,62.1962,109.53,8.8238,,,,,,,,,,
902,31.05.2018,,,,,1.169,0.9857,1.3298,62.3496,108.81,8.8123,,,,,,,,,,
903,30.05.2018,,,,,1.1661,0.9890000000000001,1.3289,62.071000000000005,108.9,8.8089,,,,,,,,,,
904,29.05.2018,,,,,1.1538,0.9911,1.3251,62.8175,108.75,8.9511,,,,,,,,,,
905,28.05.2018,,,,,1.1622,0.9934,1.3311,62.2975,109.41,8.8224,,,,,,,,,,
906,25.05.2018,,,,,1.165,0.9896,1.3307,62.1954,109.38,8.7634,,,,,,,,,,
907,24.05.2018,,,,,1.1719,0.9914,1.3379,61.562,109.24,8.7593,,,,,,,,,,
908,23.05.2018,,,,,1.1696,0.9954,1.3346,61.2575,110.07,8.7592,,,,,,,,,,
909,22.05.2018,,,,,1.1778,0.9925,1.3434,61.2293,110.88,8.6883,,,,,,,,,,
910,21.05.2018,,,,,1.179,0.997,1.3428,61.5138,111.04,8.6716,,,,,,,,,,
911,18.05.2018,,,,,1.1775,0.9975,1.3471,62.2924,110.74,8.7525,,,,,,,,,,
912,17.05.2018,,,,,1.1793,1.0013,1.3515,62.135,110.76,8.7325,,,,,,,,,,
913,16.05.2018,,,,,1.1807,1.001,1.3485,61.713,110.38,8.7034,,,,,,,,,,
914,15.05.2018,,,,,1.1837,1.0012,1.3504,62.2455,110.34,8.6816,,,,,,,,,,
915,14.05.2018,,,,,1.1925,1.0004,1.3554,61.8656,109.65,8.6406,,,,,,,,,,
916,11.05.2018,,,,,1.1942,1.0004,1.3541,61.888000000000005,109.38,8.5937,,,,,,,,,,
917,10.05.2018,,,,,1.1913,1.0031,1.3516,61.6505,109.38,8.6495,,,,,,,,,,
918,09.05.2018,,,,,1.185,1.005,1.3544,62.9695,109.74,8.7027,,,,,,,,,,
919,08.05.2018,,,,,1.1862,1.0014,1.3544,63.2141,109.11,8.8172,,,,,,,,,,
920,07.05.2018,,,,,1.192,1.0024,1.3555,62.868,109.08,8.834,,,,,,,,,,
921,04.05.2018,,,,,1.1958,0.9997,1.3530000000000002,62.4812,109.11,8.7984,,,,,,,,,,
922,03.05.2018,,,,,1.1987,0.9974,1.3574,62.9955,109.18,8.8122,,,,,,,,,,
923,02.05.2018,,,,,1.195,0.9991,1.3576,64.0655,109.83,8.9148,,,,,,,,,,
924,01.05.2018,,,,,1.1993,0.9962,1.3611,63.7554,109.85,8.8469,,,,,,,,,,
925,30.04.2018,,,,,1.2077,0.9905,1.3769,62.9362,109.33,8.7477,,,,,,,,,,
926,27.04.2018,,,,,1.2128,0.9877,1.3778,62.1156,109.03,8.6572,,,,,,,,,,
927,26.04.2018,,,,,1.2101,0.9889,1.3914,62.8105,109.29,8.6631,,,,,,,,,,
